team,event_type,gh_time,global_id,student,sprint
t16,commit,2024-02-15T18:22:02Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-14T21:35:26Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-14T21:05:24Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-14T20:55:01Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-14T20:47:09Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-13T21:01:55Z,g100,t16_s01,Sprint 1
t16,commit,2024-02-13T18:52:42Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-13T18:39:43Z,g100,t16_s01,Sprint 1
t16,commit,2024-02-13T18:37:51Z,g100,t16_s01,Sprint 1
t16,commit,2024-02-12T22:16:27Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-12T22:09:33Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-12T21:36:01Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-12T19:33:46Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-12T18:23:00Z,g101,t16_s02,Sprint 1
t16,commit,2024-02-01T18:30:19Z,g101,t16_s02,Sprint 1
t16,commit,2024-01-31T19:18:03Z,g100,t16_s01,Sprint 1
t16,commit,2024-01-31T19:06:23Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-05-01T15:54:52Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-05-01T04:12:28Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-30T20:16:15Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-30T18:15:13Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-25T18:46:57Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T17:01:42Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T17:01:24Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T17:01:07Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T17:00:48Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T17:00:28Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T17:00:09Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T16:59:48Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T16:59:29Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T16:59:06Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T16:58:47Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T16:58:23Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T16:57:58Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-17T16:56:01Z,g100,t16_s01,Sprint 3
t16,issue_opened,2024-04-04T04:49:06Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-03-28T21:11:36Z,g115,t16_s04,Sprint 2
t16,issue_opened,2024-03-28T20:08:16Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-27T19:55:02Z,g115,t16_s04,Sprint 2
t16,issue_opened,2024-03-25T20:34:51Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-25T20:16:42Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-24T19:19:24Z,g115,t16_s04,Sprint 2
t16,issue_opened,2024-03-23T22:43:33Z,g115,t16_s04,Sprint 2
t16,issue_opened,2024-03-21T22:59:46Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-21T22:59:30Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-21T21:50:28Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-20T18:23:42Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-03-19T20:42:57Z,g119,t16_s05,Sprint 2
t16,issue_opened,2024-03-19T20:42:22Z,g119,t16_s05,Sprint 2
t16,issue_opened,2024-03-19T04:27:14Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-03-19T04:26:52Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-03-08T18:53:54Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-03-08T18:53:29Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-03-07T17:17:46Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-07T17:17:43Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-07T17:17:39Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-07T17:17:37Z,g101,t16_s02,Sprint 2
t16,issue_opened,2024-03-05T18:05:02Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-03-05T18:02:34Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-03-05T18:02:02Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-03-05T18:01:22Z,g100,t16_s01,Sprint 2
t16,issue_opened,2024-02-21T02:53:35Z,g119,t16_s05,Sprint 1
t16,issue_opened,2024-02-21T02:53:31Z,g119,t16_s05,Sprint 1
t16,issue_opened,2024-02-21T02:53:26Z,g119,t16_s05,Sprint 1
t16,issue_opened,2024-02-21T02:53:23Z,g119,t16_s05,Sprint 1
t16,issue_opened,2024-02-21T02:53:20Z,g119,t16_s05,Sprint 1
t16,issue_opened,2024-02-20T17:28:41Z,g115,t16_s04,Sprint 1
t16,issue_opened,2024-02-20T17:28:22Z,g115,t16_s04,Sprint 1
t16,issue_opened,2024-02-20T16:52:07Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-19T22:08:29Z,g114,t16_s03,Sprint 1
t16,issue_opened,2024-02-19T22:04:23Z,g114,t16_s03,Sprint 1
t16,issue_opened,2024-02-19T22:04:14Z,g114,t16_s03,Sprint 1
t16,issue_opened,2024-02-19T22:02:02Z,g114,t16_s03,Sprint 1
t16,issue_opened,2024-02-15T22:15:22Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:15:07Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:14:48Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:14:31Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:14:13Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:13:45Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:13:28Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:13:03Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:12:39Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:12:21Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:12:02Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:11:38Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-15T22:11:17Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-14T21:07:53Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-14T21:07:45Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-14T21:07:37Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-14T21:07:30Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-14T21:07:22Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-14T21:07:13Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-14T21:07:02Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-14T20:59:10Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-14T20:59:07Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-13T21:15:52Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-13T18:54:25Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-12T19:37:26Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-12T19:37:23Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-06T19:40:51Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:40:21Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:39:42Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:39:21Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:39:02Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:38:37Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:38:15Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:37:55Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:37:38Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:37:19Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:36:53Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:36:40Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:36:25Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:36:07Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:35:37Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:35:05Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-06T19:31:38Z,g100,t16_s01,Sprint 1
t16,issue_opened,2024-02-04T21:21:18Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:21:15Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:21:10Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:21:07Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:21:04Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:21:02Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:20:58Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:20:52Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:20:48Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:20:45Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:20:43Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:20:41Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:20:39Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:20:37Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:17:22Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:17:18Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:17:16Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:17:13Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-02-04T21:17:07Z,g101,t16_s02,Sprint 1
t16,issue_opened,2024-01-31T19:11:37Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-05-02T16:42:12Z,g101,t16_s02,Sprint 3
t16,pr_review,2024-05-02T16:54:09Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-05-01T22:58:19Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-05-01T22:56:04Z,g119,t16_s05,Sprint 3
t16,pr_review,2024-05-01T22:59:03Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-05-01T19:40:38Z,g101,t16_s02,Sprint 3
t16,pr_opened,2024-05-01T19:26:53Z,g101,t16_s02,Sprint 3
t16,pr_opened,2024-05-01T17:48:11Z,g115,t16_s04,Sprint 3
t16,pr_opened,2024-05-01T17:44:48Z,g115,t16_s04,Sprint 3
t16,pr_opened,2024-05-01T16:46:18Z,g115,t16_s04,Sprint 3
t16,pr_review,2024-05-01T22:40:59Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-05-01T15:55:06Z,g100,t16_s01,Sprint 3
t16,pr_opened,2024-05-01T04:12:40Z,g100,t16_s01,Sprint 3
t16,pr_opened,2024-04-30T20:16:36Z,g100,t16_s01,Sprint 3
t16,pr_opened,2024-04-30T19:53:53Z,g119,t16_s05,Sprint 3
t16,pr_opened,2024-04-30T19:10:10Z,g101,t16_s02,Sprint 3
t16,pr_opened,2024-04-30T19:02:49Z,g119,t16_s05,Sprint 3
t16,pr_opened,2024-04-30T18:15:40Z,g100,t16_s01,Sprint 3
t16,pr_opened,2024-04-30T12:05:41Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-04-30T01:16:08Z,g115,t16_s04,Sprint 3
t16,pr_opened,2024-04-26T16:12:32Z,g115,t16_s04,Sprint 3
t16,pr_opened,2024-04-25T18:47:38Z,g100,t16_s01,Sprint 3
t16,pr_opened,2024-04-25T07:40:56Z,g115,t16_s04,Sprint 3
t16,pr_review,2024-04-25T13:16:26Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-04-25T07:10:52Z,g115,t16_s04,Sprint 3
t16,pr_review,2024-04-25T13:15:58Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-04-24T15:17:46Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-04-24T07:04:53Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-04-24T06:58:31Z,g100,t16_s01,Sprint 3
t16,pr_opened,2024-04-24T01:27:49Z,g119,t16_s05,Sprint 3
t16,pr_opened,2024-04-23T13:46:30Z,g114,t16_s03,Sprint 3
t16,pr_opened,2024-04-23T03:28:45Z,g115,t16_s04,Sprint 3
t16,pr_opened,2024-04-23T02:43:21Z,g119,t16_s05,Sprint 3
t16,pr_opened,2024-04-23T02:30:59Z,g119,t16_s05,Sprint 3
t16,pr_opened,2024-04-22T21:32:19Z,g101,t16_s02,Sprint 3
t16,pr_opened,2024-04-22T20:24:00Z,g101,t16_s02,Sprint 3
t16,pr_opened,2024-04-22T17:04:57Z,g101,t16_s02,Sprint 3
t16,pr_opened,2024-04-18T21:40:31Z,g100,t16_s01,Sprint 3
t16,pr_opened,2024-04-17T17:39:00Z,g100,t16_s01,Sprint 3
t16,pr_opened,2024-04-04T20:45:40Z,g101,t16_s02,Sprint 2
t16,pr_review,2024-04-04T21:51:54Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-04-04T08:41:53Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-04-04T04:49:38Z,g100,t16_s01,Sprint 2
t16,pr_review,2024-04-04T05:22:00Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-04-04T04:31:07Z,g115,t16_s04,Sprint 2
t16,pr_opened,2024-04-04T03:13:00Z,g119,t16_s05,Sprint 2
t16,pr_opened,2024-04-03T22:08:39Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-04-03T10:52:40Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-04-02T22:04:16Z,g101,t16_s02,Sprint 2
t16,pr_opened,2024-04-02T19:05:42Z,g115,t16_s04,Sprint 2
t16,pr_opened,2024-04-02T18:39:53Z,g100,t16_s01,Sprint 2
t16,pr_opened,2024-04-01T21:11:20Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-29T22:33:22Z,g119,t16_s05,Sprint 2
t16,pr_review,2024-04-02T12:34:15Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-29T22:23:13Z,g101,t16_s02,Sprint 2
t16,pr_opened,2024-03-29T21:01:56Z,g101,t16_s02,Sprint 2
t16,pr_opened,2024-03-28T22:48:17Z,g119,t16_s05,Sprint 2
t16,pr_opened,2024-03-28T22:43:27Z,g100,t16_s01,Sprint 2
t16,pr_opened,2024-03-28T21:11:53Z,g115,t16_s04,Sprint 2
t16,pr_opened,2024-03-27T20:47:13Z,g100,t16_s01,Sprint 2
t16,pr_opened,2024-03-27T19:55:47Z,g115,t16_s04,Sprint 2
t16,pr_opened,2024-03-27T17:57:13Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-27T12:38:47Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-26T23:05:17Z,g119,t16_s05,Sprint 2
t16,pr_review,2024-03-27T12:42:18Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-26T17:27:56Z,g100,t16_s01,Sprint 2
t16,pr_review,2024-03-26T17:37:13Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-26T16:33:51Z,g101,t16_s02,Sprint 2
t16,pr_review,2024-03-26T16:43:17Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-26T03:18:25Z,g119,t16_s05,Sprint 2
t16,pr_review,2024-03-26T09:05:53Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-25T20:16:11Z,g101,t16_s02,Sprint 2
t16,pr_review,2024-03-25T20:31:14Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-24T19:19:41Z,g115,t16_s04,Sprint 2
t16,pr_opened,2024-03-24T02:51:43Z,g115,t16_s04,Sprint 2
t16,pr_review,2024-03-24T19:19:04Z,g101,t16_s02,Sprint 2
t16,pr_opened,2024-03-22T19:19:45Z,g101,t16_s02,Sprint 2
t16,pr_opened,2024-03-22T19:18:41Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-22T18:55:15Z,g101,t16_s02,Sprint 2
t16,pr_opened,2024-03-22T17:49:25Z,g119,t16_s05,Sprint 2
t16,pr_opened,2024-03-22T10:15:56Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-22T00:48:20Z,g101,t16_s02,Sprint 2
t16,pr_review,2024-03-22T10:06:52Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-21T22:31:41Z,g101,t16_s02,Sprint 2
t16,pr_review,2024-03-22T10:06:28Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-21T21:34:43Z,g119,t16_s05,Sprint 2
t16,pr_opened,2024-03-21T20:38:09Z,g115,t16_s04,Sprint 2
t16,pr_opened,2024-03-21T20:27:03Z,g119,t16_s05,Sprint 2
t16,pr_opened,2024-03-21T00:33:47Z,g119,t16_s05,Sprint 2
t16,pr_review,2024-03-21T07:57:21Z,g114,t16_s03,Sprint 2
t16,pr_opened,2024-03-20T18:21:42Z,g100,t16_s01,Sprint 2
t16,pr_opened,2024-03-19T18:37:09Z,g100,t16_s01,Sprint 2
t16,pr_opened,2024-03-19T04:27:35Z,g100,t16_s01,Sprint 2
t16,pr_opened,2024-03-08T18:54:07Z,g100,t16_s01,Sprint 2
t16,pr_opened,2024-03-07T20:38:44Z,g101,t16_s02,Sprint 2
t16,pr_opened,2024-03-07T17:27:38Z,g101,t16_s02,Sprint 2
t16,pr_opened,2024-02-28T04:07:22Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-28T00:46:43Z,g114,t16_s03,Sprint 1
t16,pr_opened,2024-02-27T20:29:26Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-27T09:08:29Z,g114,t16_s03,Sprint 1
t16,pr_review,2024-02-27T17:59:40Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-27T04:50:36Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-26T21:08:00Z,g119,t16_s05,Sprint 1
t16,pr_opened,2024-02-26T17:15:59Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-26T16:43:00Z,g114,t16_s03,Sprint 1
t16,pr_opened,2024-02-26T16:30:53Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-02-26T06:15:05Z,g119,t16_s05,Sprint 1
t16,pr_opened,2024-02-25T22:25:55Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-25T19:29:01Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-25T00:30:04Z,g119,t16_s05,Sprint 1
t16,pr_opened,2024-02-24T01:55:25Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-24T01:37:11Z,g119,t16_s05,Sprint 1
t16,pr_review,2024-02-24T02:29:33Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-23T20:50:33Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-23T15:47:38Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-02-23T04:40:12Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-23T03:11:31Z,g114,t16_s03,Sprint 1
t16,pr_opened,2024-02-23T02:49:27Z,g114,t16_s03,Sprint 1
t16,pr_opened,2024-02-23T02:41:02Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-02-23T02:33:51Z,g119,t16_s05,Sprint 1
t16,pr_opened,2024-02-23T02:21:13Z,g119,t16_s05,Sprint 1
t16,pr_opened,2024-02-23T02:06:20Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-02-23T01:06:57Z,g114,t16_s03,Sprint 1
t16,pr_opened,2024-02-22T23:17:51Z,g115,t16_s04,Sprint 1
t16,pr_opened,2024-02-22T23:08:04Z,g115,t16_s04,Sprint 1
t16,pr_opened,2024-02-22T23:00:54Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-02-22T20:48:12Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-02-22T05:29:32Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-02-21T21:09:16Z,g114,t16_s03,Sprint 1
t16,pr_opened,2024-02-21T20:43:39Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-21T18:53:27Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-21T18:50:58Z,g119,t16_s05,Sprint 1
t16,pr_review,2024-02-21T19:28:29Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-21T17:57:24Z,g100,t16_s01,Sprint 1
t16,pr_review,2024-02-21T19:23:25Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-21T16:50:50Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-02-21T14:56:44Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-21T04:09:41Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-21T03:26:34Z,g100,t16_s01,Sprint 1
t16,pr_review,2024-02-21T16:30:36Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-20T21:27:54Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-20T17:48:44Z,g115,t16_s04,Sprint 1
t16,pr_opened,2024-02-20T17:03:21Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-20T02:48:27Z,g100,t16_s01,Sprint 1
t16,pr_review,2024-02-20T21:26:25Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-19T22:52:07Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-19T21:59:26Z,g114,t16_s03,Sprint 1
t16,pr_review,2024-02-19T23:06:47Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-19T06:25:01Z,g100,t16_s01,Sprint 1
t16,pr_opened,2024-02-19T04:50:42Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-18T19:51:59Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-17T05:38:18Z,g114,t16_s03,Sprint 1
t16,pr_opened,2024-02-17T02:52:45Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-16T21:59:33Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-16T21:58:57Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-16T21:56:14Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-16T01:41:37Z,g115,t16_s04,Sprint 1
t16,pr_opened,2024-02-15T23:15:10Z,g100,t16_s01,Sprint 1
t16,pr_review,2024-02-16T20:27:47Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-15T18:25:15Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-15T18:24:20Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-14T21:35:20Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-14T20:57:07Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-13T21:14:18Z,g100,t16_s01,Sprint 1
t16,pr_review,2024-02-14T21:02:10Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-12T22:17:03Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-12T19:38:51Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-02-12T18:22:55Z,g101,t16_s02,Sprint 1
t16,pr_opened,2024-01-31T19:12:34Z,g100,t16_s01,Sprint 1
t16,pr_review,2024-02-01T18:30:15Z,g101,t16_s02,Sprint 1
t15,commit,2024-05-03T05:29:57Z,g098,t15_s03,Sprint 3
t15,commit,2024-05-03T05:21:43Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-03T04:57:51Z,g098,t15_s03,Sprint 3
t15,commit,2024-05-03T04:55:57Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-03T04:55:18Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-03T04:51:53Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-03T04:50:58Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-03T02:47:02Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-03T02:42:58Z,g098,t15_s03,Sprint 3
t15,commit,2024-05-03T02:40:45Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-03T02:39:23Z,g098,t15_s03,Sprint 3
t15,commit,2024-05-03T02:35:24Z,g098,t15_s03,Sprint 3
t15,commit,2024-05-03T02:33:46Z,g098,t15_s03,Sprint 3
t15,commit,2024-05-02T04:53:40Z,g098,t15_s03,Sprint 3
t15,commit,2024-05-02T04:53:18Z,g098,t15_s03,Sprint 3
t15,commit,2024-05-02T04:48:35Z,g108,t15_s04,Sprint 3
t15,commit,2024-05-02T04:42:39Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-02T04:39:50Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-02T04:36:21Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-02T04:34:54Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-02T04:30:27Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-02T01:55:03Z,g098,t15_s03,Sprint 3
t15,commit,2024-05-01T23:32:15Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-01T17:57:21Z,g087,t15_s01,Sprint 3
t15,commit,2024-05-01T17:17:11Z,g087,t15_s01,Sprint 3
t15,commit,2024-04-30T22:15:07Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T22:08:37Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T22:07:09Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T22:05:42Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T22:00:55Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T21:49:03Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T21:40:18Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T21:35:57Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T21:24:36Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T21:06:23Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T21:04:07Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T21:02:04Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T20:57:20Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T20:56:15Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T20:51:48Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T20:43:20Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T20:38:51Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T19:43:11Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T19:40:03Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T18:18:33Z,g087,t15_s01,Sprint 3
t15,commit,2024-04-30T17:22:48Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T17:18:09Z,g098,t15_s03,Sprint 3
t15,commit,2024-04-30T06:46:04Z,g087,t15_s01,Sprint 3
t15,commit,2024-04-30T06:40:47Z,g098,t15_s03,Sprint 3
