t01,commit,2024-04-05 00:29:52+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-05 00:29:08+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-04 23:09:55+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 22:59:56+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-04 22:57:45+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-04 22:55:24+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 22:52:25+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 22:52:09+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-04 22:50:48+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 22:27:15+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 22:23:33+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-04 22:20:18+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-04 21:52:33+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 21:17:32+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 19:26:25+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-04 19:22:04+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 18:47:28+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 18:42:59+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 17:39:14+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-04 17:31:42+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-04-04 17:27:56+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-04-04 17:10:02+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-04 16:32:14+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-04 15:53:13+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-04 14:58:42+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-04 14:55:23+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-04 03:11:04+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-04-04 01:32:01+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-04 00:17:58+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-04-04 00:16:57+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-04-03 23:12:08+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-03 22:17:03+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-03 21:06:16+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-03 15:31:00+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-03 03:47:39+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-03 03:46:38+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-02 22:44:23+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-04-02 21:03:52+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-02 21:01:59+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-04-02 20:49:23+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-04-02 19:35:37+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-04-02 19:32:55+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-02 19:22:38+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-04-01 23:43:09+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-04-01 23:39:18+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-04-01 22:50:17+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-30 18:54:36+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-29 14:51:38+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-28 17:25:24+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-28 17:20:18+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-28 16:40:00+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-28 16:32:08+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-28 16:29:22+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-28 15:52:13+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-28 15:43:01+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-28 01:01:47+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-28 00:57:04+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-28 00:49:42+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-28 00:47:47+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-28 00:42:35+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-27 23:59:32+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-27 16:31:37+00:00,Sprint 2,g030,t01_s03
