team,event_type,gh_time,global_id,student,sprint,quarter,sprint_start,sprint_end,spr_progress
t05,commit,2024-02-27 00:20:35+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9709688026094276
t05,commit,2024-02-27 00:19:19+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.970948811026936
t05,commit,2024-02-26 23:39:14+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9703161826599327
t05,commit,2024-02-26 23:18:40+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9699915824915825
t05,commit,2024-02-26 23:17:53+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9699792192760943
t05,commit,2024-02-26 23:15:25+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9699402882996633
t05,commit,2024-02-26 23:15:11+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9699366056397306
t05,commit,2024-02-26 23:12:00+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9698863636363636
t05,commit,2024-02-26 23:11:31+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9698787352693603
t05,commit,2024-02-26 23:10:33+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9698634785353535
t05,commit,2024-02-26 22:42:38+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9694228745791246
t05,commit,2024-02-26 21:01:49+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9678317024410774
t05,commit,2024-02-26 20:58:28+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9677788299663299
t05,commit,2024-02-26 20:48:30+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9676215277777778
t05,commit,2024-02-26 20:47:29+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.967605481902357
t05,commit,2024-02-26 20:46:36+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9675915404040404
t05,commit,2024-02-26 20:20:21+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9671772411616162
t05,commit,2024-02-26 20:20:04+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9671727693602694
t05,commit,2024-02-26 20:17:59+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9671398884680135
t05,commit,2024-02-26 20:16:46+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.967120686026936
t05,commit,2024-02-26 19:11:39+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9660929608585859
t05,commit,2024-02-26 05:22:57+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.953013731060606
t05,commit,2024-02-26 05:18:05+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9529369212962963
t05,commit,2024-02-26 03:39:14+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9513767887205388
t05,commit,2024-02-26 02:40:18+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9504466540404041
t05,commit,2024-02-26 02:38:07+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9504121948653199
t05,commit,2024-02-26 02:10:17+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9499729061447811
t05,commit,2024-02-26 02:07:24+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.949927398989899
t05,commit,2024-02-26 02:00:43+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.949821917087542
t05,commit,2024-02-26 01:59:58+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9498100799663299
t05,commit,2024-02-26 01:59:57+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.949809816919192
t05,commit,2024-02-26 01:58:32+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9497874579124579
t05,commit,2024-02-26 01:58:22+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9497848274410774
t05,commit,2024-02-26 01:48:20+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9496264730639731
t05,commit,2024-02-26 01:39:30+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9494870580808081
t05,commit,2024-02-26 01:36:10+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9494344486531987
t05,commit,2024-02-26 01:21:35+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9492042824074074
t05,commit,2024-02-26 01:18:24+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9491540404040404
t05,commit,2024-02-26 01:13:05+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9490701283670033
t05,commit,2024-02-26 01:07:31+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9489822706228956
t05,commit,2024-02-26 00:55:55+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9487991898148148
t05,commit,2024-02-26 00:54:32+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9487773569023569
t05,commit,2024-02-26 00:53:04+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9487542087542088
t05,commit,2024-02-26 00:49:34+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9486989688552189
t05,commit,2024-02-26 00:49:18+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9486947601010101
t05,commit,2024-02-26 00:47:40+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9486689814814815
t05,commit,2024-02-26 00:34:56+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9484680134680135
t05,commit,2024-02-26 00:30:52+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.94840382996633
t05,commit,2024-02-26 00:26:28+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9483343855218855
t05,commit,2024-02-26 00:22:59+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9482794086700337
t05,commit,2024-02-26 00:17:26+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.948191813973064
t05,commit,2024-02-26 00:15:11+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9481563026094276
t05,commit,2024-02-26 00:13:56+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.948136574074074
t05,commit,2024-02-26 00:12:19+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9481110585016835
t05,commit,2024-02-26 00:10:24+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9480808080808081
t05,commit,2024-02-26 00:10:12+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9480776515151516
t05,commit,2024-02-26 00:09:33+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9480673926767677
t05,commit,2024-02-26 00:08:07+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9480447706228956
t05,commit,2024-02-26 00:06:41+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9480221485690236
t05,commit,2024-02-25 23:57:14+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9478730008417509
t05,commit,2024-02-25 23:56:18+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9478582702020202
t05,commit,2024-02-25 23:44:33+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9476728219696969
t05,commit,2024-02-25 23:44:08+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9476662457912458
t05,commit,2024-02-25 23:43:43+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9476596696127946
t05,commit,2024-02-25 23:40:54+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9476152146464647
t05,commit,2024-02-25 23:36:31+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9475460332491582
t05,commit,2024-02-25 23:30:45+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.947455018939394
t05,commit,2024-02-25 23:24:35+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9473576914983165
t05,commit,2024-02-25 23:23:31+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9473408564814815
t05,commit,2024-02-25 23:19:25+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9472761468855219
t05,commit,2024-02-25 23:19:19+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9472745686026937
t05,commit,2024-02-25 23:17:29+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9472456334175084
t05,commit,2024-02-25 23:17:12+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9472411616161616
t05,commit,2024-02-25 23:15:37+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9472161721380471
t05,commit,2024-02-25 23:12:03+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.947159880050505
t05,commit,2024-02-25 23:10:50+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9471406776094277
t05,commit,2024-02-25 23:08:37+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9471056923400674
t05,commit,2024-02-25 23:03:22+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9470228324915825
t05,commit,2024-02-25 22:47:21+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9467700441919192
t05,commit,2024-02-25 22:42:05+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9466869212962963
t05,commit,2024-02-25 22:34:55+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.946573811026936
t05,commit,2024-02-25 22:30:34+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9465051557239057
t05,commit,2024-02-25 22:23:46+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9463978324915825
t05,commit,2024-02-25 22:23:45+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9463975694444444
t05,commit,2024-02-25 22:19:27+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9463297032828283
t05,commit,2024-02-25 21:58:19+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9459961595117845
t05,commit,2024-02-25 21:55:44+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9459553872053872
t05,commit,2024-02-25 21:53:56+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9459269781144781
t05,commit,2024-02-25 21:51:44+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9458922558922559
t05,commit,2024-02-25 21:50:07+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9458667403198653
t05,commit,2024-02-25 21:19:40+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9453861531986532
t05,commit,2024-02-25 21:18:16+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9453640572390573
t05,commit,2024-02-25 21:15:27+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9453196022727273
t05,commit,2024-02-25 21:11:38+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9452593644781144
t05,commit,2024-02-25 21:04:37+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9451486216329966
t05,commit,2024-02-25 21:02:04+00:00,g058,t05_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9451083754208754
t05,commit,2024-02-25 20:54:20+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9449863215488216
t05,commit,2024-02-25 18:36:06+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9428046085858586
t05,commit,2024-02-25 18:27:01+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9426612478956229
t05,commit,2024-02-25 18:23:40+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9426083754208754
t05,commit,2024-02-25 18:21:28+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9425736531986532
t05,commit,2024-02-25 18:15:06+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9424731691919191
t05,commit,2024-02-25 18:10:18+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9423974116161616
t05,commit,2024-02-25 17:50:43+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9420883312289562
t05,commit,2024-02-25 17:40:26+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9419260311447811
t05,commit,2024-02-25 17:28:23+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.941735848063973
t05,commit,2024-02-25 17:00:02+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9412884048821549
t05,commit,2024-02-25 04:13:24+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9291887626262626
t05,commit,2024-02-25 03:55:52+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9289120370370371
t05,commit,2024-02-25 03:16:16+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9282870370370371
t05,commit,2024-02-25 03:11:00+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9282039141414141
t05,commit,2024-02-25 03:09:40+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9281828703703704
t05,commit,2024-02-25 02:44:57+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9277927714646464
t05,commit,2024-02-25 02:37:43+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.927678609006734
t05,commit,2024-02-25 02:36:13+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9276549347643097
t05,commit,2024-02-25 02:21:07+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9274166140572391
t05,commit,2024-02-25 01:58:30+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.927059659090909
t05,commit,2024-02-25 01:58:13+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9270551872895623
t05,commit,2024-02-25 01:33:56+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9266719276094276
t05,commit,2024-02-25 01:00:24+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9261426767676768
t05,commit,2024-02-25 00:51:02+00:00,g062,t05_s03,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9259948442760942
t05,commit,2024-02-24 23:31:42+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9247427398989899
t05,commit,2024-02-24 23:27:44+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9246801346801347
t05,commit,2024-02-24 23:22:41+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9246004313973064
t05,commit,2024-02-24 23:19:39+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9245525568181818
t05,commit,2024-02-24 23:19:03+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9245430871212121
t05,commit,2024-02-24 23:10:25+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9244068287037037
t05,commit,2024-02-24 23:07:55+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9243673716329966
t05,commit,2024-02-24 22:47:02+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9240377735690236
t05,commit,2024-02-24 22:00:23+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9233015046296297
t05,commit,2024-02-24 21:58:50+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9232770412457912
t05,commit,2024-02-24 21:56:37+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9232420559764309
t05,commit,2024-02-24 21:50:53+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9231515677609428
t05,commit,2024-02-24 21:49:55+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.923136311026936
t05,commit,2024-02-24 21:45:50+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9230718644781145
t05,commit,2024-02-24 21:43:44+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9230387205387205
t05,commit,2024-02-24 21:36:53+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9229306081649832
t05,commit,2024-02-24 21:30:55+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9228364372895623
t05,commit,2024-02-24 21:23:17+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9227159617003367
t05,commit,2024-02-24 20:46:33+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9221362058080808
t05,commit,2024-02-24 20:42:12+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9220675505050505
t05,commit,2024-02-24 20:41:08+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9220507154882155
t05,commit,2024-02-24 20:40:28+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9220401936026936
t05,commit,2024-02-24 20:35:53+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9219678556397306
t05,commit,2024-02-24 20:34:02+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9219386574074074
t05,commit,2024-02-24 20:28:27+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9218505366161616
t05,commit,2024-02-24 20:21:54+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9217471590909091
t05,commit,2024-02-24 20:17:55+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9216842908249159
t05,commit,2024-02-24 20:03:37+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9214585963804713
t05,commit,2024-02-24 20:00:31+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9214096696127946
t05,commit,2024-02-24 18:56:55+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9204058817340067
t05,commit,2024-02-24 18:45:44+00:00,g059,t05_s02,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9202293771043771
t05,commit,2024-02-24 18:20:02+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9198237584175084
t05,commit,2024-02-24 18:18:10+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9197942971380472
t05,commit,2024-02-24 17:41:18+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9192124368686869
t05,commit,2024-02-24 03:11:56+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9054913720538721
t05,commit,2024-02-24 03:01:26+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9053256523569023
t05,commit,2024-02-24 02:48:23+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9051196864478115
t05,commit,2024-02-24 02:33:46+00:00,g064,t05_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9048889941077441
t05,commit,2024-02-24 02:23:17+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9047235374579125
t05,commit,2024-02-24 02:21:27+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9046946022727272
t05,commit,2024-02-24 02:13:32+00:00,g072,t05_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9045696548821549
