student,sprint,n_messages,dev_weight_sum,dev_centroid,dev_centroid_bin,n_gh_events,gh_dev_centroid,team,label,contributor,dev_lag
t06_s03,Sprint 3,44,92.0,0.6586122196669071,50–75%,103.0,0.7397118802011096,t06,good teammate,higher,0.08109966053420248
t06_s03,Sprint 3,44,92.0,0.6586122196669071,50–75%,103.0,0.7397118802011096,t06,good teammate,higher,0.08109966053420248
t06_s03,Sprint 3,44,92.0,0.6586122196669071,50–75%,103.0,0.7397118802011096,t06,good teammate,higher,0.08109966053420248
t06_s04,Sprint 1,16,72.0,0.7761402600220959,75–100%,129.0,0.8376361686960039,t06,good teammate,higher,0.06149590867390797
t06_s04,Sprint 1,16,72.0,0.7761402600220959,75–100%,129.0,0.8376361686960039,t06,good teammate,higher,0.06149590867390797
t06_s04,Sprint 1,16,72.0,0.7761402600220959,75–100%,129.0,0.8376361686960039,t06,good teammate,higher,0.06149590867390797
t06_s04,Sprint 1,16,72.0,0.7761402600220959,75–100%,129.0,0.8376361686960039,t06,good teammate,higher,0.06149590867390797
t06_s04,Sprint 1,16,72.0,0.7761402600220959,75–100%,129.0,0.8376361686960039,t06,good teammate,higher,0.06149590867390797
t06_s04,Sprint 2,5,12.0,0.47834742577978207,25–50%,35.0,0.8747371557416653,t06,couch potato,lower,0.39638972996188326
t06_s04,Sprint 2,5,12.0,0.47834742577978207,25–50%,35.0,0.8747371557416653,t06,good teammate,higher,0.39638972996188326
t06_s04,Sprint 2,5,12.0,0.47834742577978207,25–50%,35.0,0.8747371557416653,t06,good teammate,higher,0.39638972996188326
t06_s04,Sprint 2,5,12.0,0.47834742577978207,25–50%,35.0,0.8747371557416653,t06,good teammate,higher,0.39638972996188326
t06_s04,Sprint 2,5,12.0,0.47834742577978207,25–50%,35.0,0.8747371557416653,t06,good teammate,higher,0.39638972996188326
t06_s04,Sprint 3,14,10.0,0.45008149092970523,25–50%,61.0,0.7878965475648365,t06,good teammate,higher,0.3378150566351313
t06_s04,Sprint 3,14,10.0,0.45008149092970523,25–50%,61.0,0.7878965475648365,t06,good teammate,higher,0.3378150566351313
t06_s04,Sprint 3,14,10.0,0.45008149092970523,25–50%,61.0,0.7878965475648365,t06,good teammate,higher,0.3378150566351313
t06_s04,Sprint 3,14,10.0,0.45008149092970523,25–50%,61.0,0.7878965475648365,t06,good teammate,higher,0.3378150566351313
t06_s04,Sprint 3,14,10.0,0.45008149092970523,25–50%,61.0,0.7878965475648365,t06,good teammate,higher,0.3378150566351313
t06_s05,Sprint 1,1,0.0,0.4013386468855219,25–50%,68.0,0.8889599425628837,t06,good teammate,higher,0.4876212956773618
t06_s05,Sprint 1,1,0.0,0.4013386468855219,25–50%,68.0,0.8889599425628837,t06,good teammate,higher,0.4876212956773618
t06_s05,Sprint 1,1,0.0,0.4013386468855219,25–50%,68.0,0.8889599425628837,t06,hitchhiker,lower,0.4876212956773618
t06_s05,Sprint 1,1,0.0,0.4013386468855219,25–50%,68.0,0.8889599425628837,t06,good teammate,higher,0.4876212956773618
t06_s05,Sprint 1,1,0.0,0.4013386468855219,25–50%,68.0,0.8889599425628837,t06,good teammate,higher,0.4876212956773618
t06_s05,Sprint 3,1,0.0,0.622707919973545,50–75%,46.0,0.7611044254658386,t06,good teammate,higher,0.13839650549229354
t06_s05,Sprint 3,1,0.0,0.622707919973545,50–75%,46.0,0.7611044254658386,t06,good teammate,higher,0.13839650549229354
t06_s05,Sprint 3,1,0.0,0.622707919973545,50–75%,46.0,0.7611044254658386,t06,good teammate,higher,0.13839650549229354
t06_s05,Sprint 3,1,0.0,0.622707919973545,50–75%,46.0,0.7611044254658386,t06,lone wolf,higher,0.13839650549229354
t06_s05,Sprint 3,1,0.0,0.622707919973545,50–75%,46.0,0.7611044254658386,t06,good teammate,higher,0.13839650549229354
t07_s01,Sprint 1,19,45.0,0.6457719602826512,50–75%,136.0,0.8139030915001734,t07,good teammate,higher,0.1681311312175222
t07_s01,Sprint 1,19,45.0,0.6457719602826512,50–75%,136.0,0.8139030915001734,t07,good teammate,higher,0.1681311312175222
t07_s01,Sprint 1,19,45.0,0.6457719602826512,50–75%,136.0,0.8139030915001734,t07,good teammate,higher,0.1681311312175222
t07_s01,Sprint 1,19,45.0,0.6457719602826512,50–75%,136.0,0.8139030915001734,t07,good teammate,higher,0.1681311312175222
t07_s01,Sprint 1,19,45.0,0.6457719602826512,50–75%,136.0,0.8139030915001734,t07,good teammate,higher,0.1681311312175222
t07_s01,Sprint 2,22,175.0,0.5179874562991812,50–75%,58.0,0.7921859814174086,t07,good teammate,higher,0.2741985251182274
t07_s01,Sprint 2,22,175.0,0.5179874562991812,50–75%,58.0,0.7921859814174086,t07,good teammate,higher,0.2741985251182274
t07_s01,Sprint 2,22,175.0,0.5179874562991812,50–75%,58.0,0.7921859814174086,t07,good teammate,higher,0.2741985251182274
t07_s01,Sprint 2,22,175.0,0.5179874562991812,50–75%,58.0,0.7921859814174086,t07,good teammate,higher,0.2741985251182274
t07_s01,Sprint 2,22,175.0,0.5179874562991812,50–75%,58.0,0.7921859814174086,t07,good teammate,higher,0.2741985251182274
t07_s01,Sprint 3,13,34.0,0.59668539504477,50–75%,42.0,0.8151227284895439,t07,good teammate,higher,0.2184373334447739
t07_s01,Sprint 3,13,34.0,0.59668539504477,50–75%,42.0,0.8151227284895439,t07,good teammate,higher,0.2184373334447739
t07_s01,Sprint 3,13,34.0,0.59668539504477,50–75%,42.0,0.8151227284895439,t07,good teammate,higher,0.2184373334447739
t07_s01,Sprint 3,13,34.0,0.59668539504477,50–75%,42.0,0.8151227284895439,t07,good teammate,higher,0.2184373334447739
t07_s01,Sprint 3,13,34.0,0.59668539504477,50–75%,42.0,0.8151227284895439,t07,good teammate,higher,0.2184373334447739
t07_s02,Sprint 1,15,61.0,0.728676452020202,50–75%,42.0,0.8297715059824435,t07,good teammate,higher,0.1010950539622415
t07_s02,Sprint 1,15,61.0,0.728676452020202,50–75%,42.0,0.8297715059824435,t07,couch potato,lower,0.1010950539622415
t07_s02,Sprint 1,15,61.0,0.728676452020202,50–75%,42.0,0.8297715059824435,t07,hitchhiker,lower,0.1010950539622415
t07_s02,Sprint 1,15,61.0,0.728676452020202,50–75%,42.0,0.8297715059824435,t07,good teammate,higher,0.1010950539622415
t07_s02,Sprint 1,15,61.0,0.728676452020202,50–75%,42.0,0.8297715059824435,t07,good teammate,higher,0.1010950539622415
t07_s02,Sprint 2,27,156.0,0.5607267178866202,50–75%,47.0,0.8237163680267376,t07,good teammate,higher,0.26298965014011744
t07_s02,Sprint 2,27,156.0,0.5607267178866202,50–75%,47.0,0.8237163680267376,t07,good teammate,higher,0.26298965014011744
t07_s02,Sprint 2,27,156.0,0.5607267178866202,50–75%,47.0,0.8237163680267376,t07,good teammate,higher,0.26298965014011744
t07_s02,Sprint 2,27,156.0,0.5607267178866202,50–75%,47.0,0.8237163680267376,t07,hitchhiker,lower,0.26298965014011744
t07_s02,Sprint 2,27,156.0,0.5607267178866202,50–75%,47.0,0.8237163680267376,t07,good teammate,higher,0.26298965014011744
t07_s02,Sprint 3,26,129.0,0.8413150405728531,75–100%,41.0,0.8732797175441993,t07,couch potato,lower,0.031964676971346195
t07_s02,Sprint 3,26,129.0,0.8413150405728531,75–100%,41.0,0.8732797175441993,t07,lone wolf,higher,0.031964676971346195
t07_s02,Sprint 3,26,129.0,0.8413150405728531,75–100%,41.0,0.8732797175441993,t07,good teammate,higher,0.031964676971346195
t07_s02,Sprint 3,26,129.0,0.8413150405728531,75–100%,41.0,0.8732797175441993,t07,hitchhiker,lower,0.031964676971346195
t07_s02,Sprint 3,26,129.0,0.8413150405728531,75–100%,41.0,0.8732797175441993,t07,good teammate,higher,0.031964676971346195
t07_s03,Sprint 1,21,49.0,0.5505314554272888,50–75%,74.0,0.7930173106344981,t07,good teammate,higher,0.24248585520720933
t07_s03,Sprint 1,21,49.0,0.5505314554272888,50–75%,74.0,0.7930173106344981,t07,good teammate,higher,0.24248585520720933
t07_s03,Sprint 1,21,49.0,0.5505314554272888,50–75%,74.0,0.7930173106344981,t07,good teammate,higher,0.24248585520720933
t07_s03,Sprint 1,21,49.0,0.5505314554272888,50–75%,74.0,0.7930173106344981,t07,good teammate,higher,0.24248585520720933
t07_s03,Sprint 1,21,49.0,0.5505314554272888,50–75%,74.0,0.7930173106344981,t07,good teammate,higher,0.24248585520720933
t07_s03,Sprint 2,11,98.0,0.3825799710748978,25–50%,56.0,0.7846030627583616,t07,good teammate,higher,0.4020230916834638
t07_s03,Sprint 2,11,98.0,0.3825799710748978,25–50%,56.0,0.7846030627583616,t07,good teammate,higher,0.4020230916834638
t07_s03,Sprint 2,11,98.0,0.3825799710748978,25–50%,56.0,0.7846030627583616,t07,good teammate,higher,0.4020230916834638
t07_s03,Sprint 2,11,98.0,0.3825799710748978,25–50%,56.0,0.7846030627583616,t07,good teammate,higher,0.4020230916834638
t07_s03,Sprint 2,11,98.0,0.3825799710748978,25–50%,56.0,0.7846030627583616,t07,good teammate,higher,0.4020230916834638
t07_s03,Sprint 3,13,16.0,0.7241857766076516,50–75%,70.0,0.7553642880763416,t07,good teammate,higher,0.031178511468689996
t07_s03,Sprint 3,13,16.0,0.7241857766076516,50–75%,70.0,0.7553642880763416,t07,good teammate,higher,0.031178511468689996
t07_s03,Sprint 3,13,16.0,0.7241857766076516,50–75%,70.0,0.7553642880763416,t07,good teammate,higher,0.031178511468689996
t07_s03,Sprint 3,13,16.0,0.7241857766076516,50–75%,70.0,0.7553642880763416,t07,good teammate,higher,0.031178511468689996
t07_s03,Sprint 3,13,16.0,0.7241857766076516,50–75%,70.0,0.7553642880763416,t07,good teammate,higher,0.031178511468689996
t07_s04,Sprint 1,38,88.0,0.5369995043638136,50–75%,33.0,0.7364774959187838,t07,good teammate,higher,0.19947799155497015
t07_s04,Sprint 1,38,88.0,0.5369995043638136,50–75%,33.0,0.7364774959187838,t07,couch potato,lower,0.19947799155497015
t07_s04,Sprint 1,38,88.0,0.5369995043638136,50–75%,33.0,0.7364774959187838,t07,hitchhiker,lower,0.19947799155497015
t07_s04,Sprint 1,38,88.0,0.5369995043638136,50–75%,33.0,0.7364774959187838,t07,good teammate,higher,0.19947799155497015
t07_s04,Sprint 1,38,88.0,0.5369995043638136,50–75%,33.0,0.7364774959187838,t07,good teammate,higher,0.19947799155497015
t07_s04,Sprint 2,28,178.0,0.5836934512625043,50–75%,47.0,0.7992825845346894,t07,good teammate,higher,0.2155891332721851
t07_s04,Sprint 2,28,178.0,0.5836934512625043,50–75%,47.0,0.7992825845346894,t07,good teammate,higher,0.2155891332721851
t07_s04,Sprint 2,28,178.0,0.5836934512625043,50–75%,47.0,0.7992825845346894,t07,couch potato,lower,0.2155891332721851
t07_s04,Sprint 2,28,178.0,0.5836934512625043,50–75%,47.0,0.7992825845346894,t07,good teammate,higher,0.2155891332721851
t07_s04,Sprint 2,28,178.0,0.5836934512625043,50–75%,47.0,0.7992825845346894,t07,good teammate,higher,0.2155891332721851
t07_s04,Sprint 3,24,34.0,0.678455997850529,50–75%,52.0,0.8544176555504681,t07,good teammate,higher,0.1759616576999391
t07_s04,Sprint 3,24,34.0,0.678455997850529,50–75%,52.0,0.8544176555504681,t07,lone wolf,higher,0.1759616576999391
t07_s04,Sprint 3,24,34.0,0.678455997850529,50–75%,52.0,0.8544176555504681,t07,good teammate,higher,0.1759616576999391
t07_s04,Sprint 3,24,34.0,0.678455997850529,50–75%,52.0,0.8544176555504681,t07,good teammate,higher,0.1759616576999391
t07_s04,Sprint 3,24,34.0,0.678455997850529,50–75%,52.0,0.8544176555504681,t07,good teammate,higher,0.1759616576999391
t07_s05,Sprint 1,19,59.0,0.6833306613281942,50–75%,100.0,0.7656030750210437,t07,good teammate,higher,0.08227241369284954
t07_s05,Sprint 1,19,59.0,0.6833306613281942,50–75%,100.0,0.7656030750210437,t07,good teammate,higher,0.08227241369284954
t07_s05,Sprint 1,19,59.0,0.6833306613281942,50–75%,100.0,0.7656030750210437,t07,lone wolf,higher,0.08227241369284954
t07_s05,Sprint 1,19,59.0,0.6833306613281942,50–75%,100.0,0.7656030750210437,t07,good teammate,higher,0.08227241369284954
t07_s05,Sprint 1,19,59.0,0.6833306613281942,50–75%,100.0,0.7656030750210437,t07,good teammate,higher,0.08227241369284954
t07_s05,Sprint 2,13,31.0,0.8178825436745392,75–100%,68.0,0.8074051016498295,t07,good teammate,higher,-0.010477442024709682
t07_s05,Sprint 2,13,31.0,0.8178825436745392,75–100%,68.0,0.8074051016498295,t07,good teammate,higher,-0.010477442024709682
t07_s05,Sprint 2,13,31.0,0.8178825436745392,75–100%,68.0,0.8074051016498295,t07,lone wolf,higher,-0.010477442024709682
t07_s05,Sprint 2,13,31.0,0.8178825436745392,75–100%,68.0,0.8074051016498295,t07,lone wolf,higher,-0.010477442024709682
t07_s05,Sprint 2,13,31.0,0.8178825436745392,75–100%,68.0,0.8074051016498295,t07,good teammate,higher,-0.010477442024709682
t07_s05,Sprint 3,16,86.0,0.7588213303984789,75–100%,63.0,0.8512211501112791,t07,good teammate,higher,0.0923998197128002
t07_s05,Sprint 3,16,86.0,0.7588213303984789,75–100%,63.0,0.8512211501112791,t07,lone wolf,higher,0.0923998197128002
t07_s05,Sprint 3,16,86.0,0.7588213303984789,75–100%,63.0,0.8512211501112791,t07,good teammate,higher,0.0923998197128002
t07_s05,Sprint 3,16,86.0,0.7588213303984789,75–100%,63.0,0.8512211501112791,t07,good teammate,higher,0.0923998197128002
t07_s05,Sprint 3,16,86.0,0.7588213303984789,75–100%,63.0,0.8512211501112791,t07,good teammate,higher,0.0923998197128002
t08_s01,Sprint 1,180,21467.0,0.9421383277216611,75–100%,128.0,0.872948261094013,t08,lone wolf,higher,-0.06919006662764804
t08_s01,Sprint 1,180,21467.0,0.9421383277216611,75–100%,128.0,0.872948261094013,t08,good teammate,higher,-0.06919006662764804
t08_s01,Sprint 1,180,21467.0,0.9421383277216611,75–100%,128.0,0.872948261094013,t08,good teammate,higher,-0.06919006662764804
t08_s01,Sprint 1,180,21467.0,0.9421383277216611,75–100%,128.0,0.872948261094013,t08,good teammate,higher,-0.06919006662764804
t08_s01,Sprint 1,180,21467.0,0.9421383277216611,75–100%,128.0,0.872948261094013,t08,good teammate,higher,-0.06919006662764804
t08_s01,Sprint 2,110,21079.0,0.6754265114504686,50–75%,49.0,0.7678504641240186,t08,good teammate,higher,0.09242395267354997
t08_s01,Sprint 2,110,21079.0,0.6754265114504686,50–75%,49.0,0.7678504641240186,t08,good teammate,higher,0.09242395267354997
t08_s01,Sprint 2,110,21079.0,0.6754265114504686,50–75%,49.0,0.7678504641240186,t08,good teammate,higher,0.09242395267354997
t08_s01,Sprint 2,110,21079.0,0.6754265114504686,50–75%,49.0,0.7678504641240186,t08,good teammate,higher,0.09242395267354997
t08_s01,Sprint 3,16,209.0,0.4392956349206349,25–50%,24.0,0.7601989466214727,t08,good teammate,higher,0.3209033117008378
t08_s01,Sprint 3,16,209.0,0.4392956349206349,25–50%,24.0,0.7601989466214727,t08,good teammate,higher,0.3209033117008378
t08_s01,Sprint 3,16,209.0,0.4392956349206349,25–50%,24.0,0.7601989466214727,t08,good teammate,higher,0.3209033117008378
t08_s01,Sprint 3,16,209.0,0.4392956349206349,25–50%,24.0,0.7601989466214727,t08,good teammate,higher,0.3209033117008378
t08_s01,Sprint 3,16,209.0,0.4392956349206349,25–50%,24.0,0.7601989466214727,t08,good teammate,higher,0.3209033117008378
t08_s02,Sprint 1,179,20321.0,0.8805485477472701,75–100%,174.0,0.8405521767604204,t08,good teammate,higher,-0.039996370986849716
t08_s02,Sprint 1,179,20321.0,0.8805485477472701,75–100%,174.0,0.8405521767604204,t08,good teammate,higher,-0.039996370986849716
t08_s02,Sprint 1,179,20321.0,0.8805485477472701,75–100%,174.0,0.8405521767604204,t08,good teammate,higher,-0.039996370986849716
t08_s02,Sprint 1,179,20321.0,0.8805485477472701,75–100%,174.0,0.8405521767604204,t08,good teammate,higher,-0.039996370986849716
t08_s02,Sprint 1,179,20321.0,0.8805485477472701,75–100%,174.0,0.8405521767604204,t08,good teammate,higher,-0.039996370986849716
t08_s02,Sprint 2,129,27000.0,0.6499024754526446,50–75%,42.0,0.7803760595431959,t08,good teammate,higher,0.13047358409055132
t08_s02,Sprint 2,129,27000.0,0.6499024754526446,50–75%,42.0,0.7803760595431959,t08,good teammate,higher,0.13047358409055132
t08_s02,Sprint 2,129,27000.0,0.6499024754526446,50–75%,42.0,0.7803760595431959,t08,good teammate,higher,0.13047358409055132
t08_s02,Sprint 2,129,27000.0,0.6499024754526446,50–75%,42.0,0.7803760595431959,t08,good teammate,higher,0.13047358409055132
t08_s02,Sprint 3,15,152.0,0.4973989473104056,25–50%,28.0,0.7058300855064248,t08,good teammate,higher,0.20843113819601916
t08_s02,Sprint 3,15,152.0,0.4973989473104056,25–50%,28.0,0.7058300855064248,t08,good teammate,higher,0.20843113819601916
t08_s02,Sprint 3,15,152.0,0.4973989473104056,25–50%,28.0,0.7058300855064248,t08,good teammate,higher,0.20843113819601916
t08_s02,Sprint 3,15,152.0,0.4973989473104056,25–50%,28.0,0.7058300855064248,t08,good teammate,higher,0.20843113819601916
t08_s02,Sprint 3,15,152.0,0.4973989473104056,25–50%,28.0,0.7058300855064248,t08,good teammate,higher,0.20843113819601916
t08_s03,Sprint 1,415,40319.0,0.8610442616425297,75–100%,352.0,0.8395258784578743,t08,lone wolf,higher,-0.021518383184655376
t08_s03,Sprint 1,415,40319.0,0.8610442616425297,75–100%,352.0,0.8395258784578743,t08,good teammate,higher,-0.021518383184655376
t08_s03,Sprint 1,415,40319.0,0.8610442616425297,75–100%,352.0,0.8395258784578743,t08,good teammate,higher,-0.021518383184655376
t08_s03,Sprint 1,415,40319.0,0.8610442616425297,75–100%,352.0,0.8395258784578743,t08,good teammate,higher,-0.021518383184655376
t08_s03,Sprint 1,415,40319.0,0.8610442616425297,75–100%,352.0,0.8395258784578743,t08,good teammate,higher,-0.021518383184655376
t08_s03,Sprint 2,503,105155.0,0.6902300103923621,50–75%,165.0,0.7162339365090211,t08,good teammate,higher,0.026003926116659026
t08_s03,Sprint 2,503,105155.0,0.6902300103923621,50–75%,165.0,0.7162339365090211,t08,good teammate,higher,0.026003926116659026
t08_s03,Sprint 2,503,105155.0,0.6902300103923621,50–75%,165.0,0.7162339365090211,t08,good teammate,higher,0.026003926116659026
t08_s03,Sprint 2,503,105155.0,0.6902300103923621,50–75%,165.0,0.7162339365090211,t08,good teammate,higher,0.026003926116659026
t08_s03,Sprint 3,53,1965.0,0.3443436548492563,25–50%,78.0,0.7113112726393976,t08,good teammate,higher,0.36696761779014136
t08_s03,Sprint 3,53,1965.0,0.3443436548492563,25–50%,78.0,0.7113112726393976,t08,good teammate,higher,0.36696761779014136
t08_s03,Sprint 3,53,1965.0,0.3443436548492563,25–50%,78.0,0.7113112726393976,t08,good teammate,higher,0.36696761779014136
t08_s03,Sprint 3,53,1965.0,0.3443436548492563,25–50%,78.0,0.7113112726393976,t08,good teammate,higher,0.36696761779014136
t08_s03,Sprint 3,53,1965.0,0.3443436548492563,25–50%,78.0,0.7113112726393976,t08,good teammate,higher,0.36696761779014136
t08_s04,Sprint 1,64,5217.0,0.8605382725365636,75–100%,59.0,0.8549702845902528,t08,good teammate,higher,-0.0055679879463107484
t08_s04,Sprint 1,64,5217.0,0.8605382725365636,75–100%,59.0,0.8549702845902528,t08,couch potato,lower,-0.0055679879463107484
t08_s04,Sprint 1,64,5217.0,0.8605382725365636,75–100%,59.0,0.8549702845902528,t08,good teammate,higher,-0.0055679879463107484
t08_s04,Sprint 1,64,5217.0,0.8605382725365636,75–100%,59.0,0.8549702845902528,t08,couch potato,lower,-0.0055679879463107484
t08_s04,Sprint 1,64,5217.0,0.8605382725365636,75–100%,59.0,0.8549702845902528,t08,hitchhiker,lower,-0.0055679879463107484
t08_s04,Sprint 2,268,65856.0,0.7362029784373885,50–75%,64.0,0.7535175724978078,t08,good teammate,higher,0.017314594060419353
t08_s04,Sprint 2,268,65856.0,0.7362029784373885,50–75%,64.0,0.7535175724978078,t08,good teammate,higher,0.017314594060419353
t08_s04,Sprint 2,268,65856.0,0.7362029784373885,50–75%,64.0,0.7535175724978078,t08,good teammate,higher,0.017314594060419353
t08_s04,Sprint 2,268,65856.0,0.7362029784373885,50–75%,64.0,0.7535175724978078,t08,good teammate,higher,0.017314594060419353
t08_s04,Sprint 3,12,394.0,0.3091550581459436,25–50%,14.0,0.7166888699924414,t08,good teammate,higher,0.40753381184649784
t08_s04,Sprint 3,12,394.0,0.3091550581459436,25–50%,14.0,0.7166888699924414,t08,good teammate,higher,0.40753381184649784
t08_s04,Sprint 3,12,394.0,0.3091550581459436,25–50%,14.0,0.7166888699924414,t08,good teammate,higher,0.40753381184649784
t08_s04,Sprint 3,12,394.0,0.3091550581459436,25–50%,14.0,0.7166888699924414,t08,good teammate,higher,0.40753381184649784
t08_s04,Sprint 3,12,394.0,0.3091550581459436,25–50%,14.0,0.7166888699924414,t08,good teammate,higher,0.40753381184649784
t08_s05,Sprint 3,14,190.0,0.36943186649659865,25–50%,83.0,0.6741198474453369,t08,good teammate,higher,0.3046879809487383
t08_s05,Sprint 3,14,190.0,0.36943186649659865,25–50%,83.0,0.6741198474453369,t08,good teammate,higher,0.3046879809487383
t08_s05,Sprint 3,14,190.0,0.36943186649659865,25–50%,83.0,0.6741198474453369,t08,good teammate,higher,0.3046879809487383
t08_s05,Sprint 3,14,190.0,0.36943186649659865,25–50%,83.0,0.6741198474453369,t08,good teammate,higher,0.3046879809487383
t08_s05,Sprint 3,14,190.0,0.36943186649659865,25–50%,83.0,0.6741198474453369,t08,good teammate,higher,0.3046879809487383
t08_s06,Sprint 1,44,488.0,0.6239669495884773,50–75%,,,t08,good teammate,higher,
t08_s06,Sprint 1,44,488.0,0.6239669495884773,50–75%,,,t08,hitchhiker,lower,
t08_s06,Sprint 1,44,488.0,0.6239669495884773,50–75%,,,t08,good teammate,higher,
t08_s06,Sprint 1,44,488.0,0.6239669495884773,50–75%,,,t08,couch potato,lower,
t08_s06,Sprint 2,3,18.0,0.35137751054323774,25–50%,,,,,,
t09_s01,Sprint 1,201,1985.0,0.7815527293038176,75–100%,197.0,0.7996135463667983,t09,good teammate,higher,0.018060817062980683
t09_s01,Sprint 1,201,1985.0,0.7815527293038176,75–100%,197.0,0.7996135463667983,t09,good teammate,higher,0.018060817062980683
t09_s01,Sprint 1,201,1985.0,0.7815527293038176,75–100%,197.0,0.7996135463667983,t09,good teammate,higher,0.018060817062980683
t09_s01,Sprint 1,201,1985.0,0.7815527293038176,75–100%,197.0,0.7996135463667983,t09,good teammate,higher,0.018060817062980683
t09_s01,Sprint 1,201,1985.0,0.7815527293038176,75–100%,197.0,0.7996135463667983,t09,good teammate,higher,0.018060817062980683
t09_s01,Sprint 1,201,1985.0,0.7815527293038176,75–100%,197.0,0.7996135463667983,t09,good teammate,higher,0.018060817062980683
t09_s01,Sprint 2,274,3891.0,0.5734200253092566,50–75%,106.0,0.6307700295911831,t09,good teammate,higher,0.05735000428192649
t09_s01,Sprint 2,274,3891.0,0.5734200253092566,50–75%,106.0,0.6307700295911831,t09,good teammate,higher,0.05735000428192649
t09_s01,Sprint 2,274,3891.0,0.5734200253092566,50–75%,106.0,0.6307700295911831,t09,good teammate,higher,0.05735000428192649
t09_s01,Sprint 2,274,3891.0,0.5734200253092566,50–75%,106.0,0.6307700295911831,t09,good teammate,higher,0.05735000428192649
t09_s01,Sprint 2,274,3891.0,0.5734200253092566,50–75%,106.0,0.6307700295911831,t09,good teammate,higher,0.05735000428192649
t09_s01,Sprint 2,274,3891.0,0.5734200253092566,50–75%,106.0,0.6307700295911831,t09,good teammate,higher,0.05735000428192649
t09_s01,Sprint 2,274,3891.0,0.5734200253092566,50–75%,106.0,0.6307700295911831,t09,good teammate,higher,0.05735000428192649
t09_s01,Sprint 3,237,4862.0,0.6779530475604447,50–75%,112.0,0.7012431094399565,t09,good teammate,higher,0.02329006187951177
t09_s01,Sprint 3,237,4862.0,0.6779530475604447,50–75%,112.0,0.7012431094399565,t09,good teammate,higher,0.02329006187951177
t09_s01,Sprint 3,237,4862.0,0.6779530475604447,50–75%,112.0,0.7012431094399565,t09,good teammate,higher,0.02329006187951177
t09_s01,Sprint 3,237,4862.0,0.6779530475604447,50–75%,112.0,0.7012431094399565,t09,good teammate,higher,0.02329006187951177
t09_s01,Sprint 3,237,4862.0,0.6779530475604447,50–75%,112.0,0.7012431094399565,t09,good teammate,higher,0.02329006187951177
t09_s02,Sprint 1,96,412.0,0.5576900625175365,50–75%,36.0,0.8268321963851478,t09,couch potato,lower,0.2691421338676113
t09_s02,Sprint 1,96,412.0,0.5576900625175365,50–75%,36.0,0.8268321963851478,t09,good teammate,higher,0.2691421338676113
t09_s02,Sprint 1,96,412.0,0.5576900625175365,50–75%,36.0,0.8268321963851478,t09,hitchhiker,lower,0.2691421338676113
t09_s02,Sprint 1,96,412.0,0.5576900625175365,50–75%,36.0,0.8268321963851478,t09,good teammate,higher,0.2691421338676113
t09_s02,Sprint 1,96,412.0,0.5576900625175365,50–75%,36.0,0.8268321963851478,t09,hitchhiker,lower,0.2691421338676113
t09_s02,Sprint 1,96,412.0,0.5576900625175365,50–75%,36.0,0.8268321963851478,t09,couch potato,lower,0.2691421338676113
t09_s02,Sprint 2,158,2270.0,0.6177017023516745,50–75%,23.0,0.8757057388254389,t09,couch potato,lower,0.25800403647376435
t09_s02,Sprint 2,158,2270.0,0.6177017023516745,50–75%,23.0,0.8757057388254389,t09,hitchhiker,lower,0.25800403647376435
t09_s02,Sprint 2,158,2270.0,0.6177017023516745,50–75%,23.0,0.8757057388254389,t09,good teammate,higher,0.25800403647376435
t09_s02,Sprint 2,158,2270.0,0.6177017023516745,50–75%,23.0,0.8757057388254389,t09,couch potato,lower,0.25800403647376435
t09_s02,Sprint 2,158,2270.0,0.6177017023516745,50–75%,23.0,0.8757057388254389,t09,good teammate,higher,0.25800403647376435
t09_s02,Sprint 2,158,2270.0,0.6177017023516745,50–75%,23.0,0.8757057388254389,t09,couch potato,lower,0.25800403647376435
t09_s02,Sprint 2,158,2270.0,0.6177017023516745,50–75%,23.0,0.8757057388254389,t09,couch potato,lower,0.25800403647376435
t09_s02,Sprint 3,166,3992.0,0.5658734142920889,50–75%,21.0,0.8110180461073317,t09,couch potato,lower,0.24514463181524282
t09_s02,Sprint 3,166,3992.0,0.5658734142920889,50–75%,21.0,0.8110180461073317,t09,good teammate,higher,0.24514463181524282
t09_s02,Sprint 3,166,3992.0,0.5658734142920889,50–75%,21.0,0.8110180461073317,t09,good teammate,higher,0.24514463181524282
t09_s02,Sprint 3,166,3992.0,0.5658734142920889,50–75%,21.0,0.8110180461073317,t09,hitchhiker,lower,0.24514463181524282
t09_s02,Sprint 3,166,3992.0,0.5658734142920889,50–75%,21.0,0.8110180461073317,t09,good teammate,higher,0.24514463181524282
t09_s03,Sprint 1,138,1117.0,0.7068911659621578,50–75%,168.0,0.6695738777281746,t09,good teammate,higher,-0.03731728823398328
t09_s03,Sprint 1,138,1117.0,0.7068911659621578,50–75%,168.0,0.6695738777281746,t09,good teammate,higher,-0.03731728823398328
t09_s03,Sprint 1,138,1117.0,0.7068911659621578,50–75%,168.0,0.6695738777281746,t09,good teammate,higher,-0.03731728823398328
t09_s03,Sprint 1,138,1117.0,0.7068911659621578,50–75%,168.0,0.6695738777281746,t09,good teammate,higher,-0.03731728823398328
t09_s03,Sprint 1,138,1117.0,0.7068911659621578,50–75%,168.0,0.6695738777281746,t09,good teammate,higher,-0.03731728823398328
